investor,section,content
howard_marks,risk_management,"Effective risk control requires humility, a lack of hubris, and knowing what you don’t know, as overconfidence is one of the greatest traps in investing."
howard_marks,risk_management,Being highly risk-conscious and even 'investing scared' is a valid approach that can extend an investment career and increase the likelihood of long-term success.
howard_marks,risk_management,"Risk control is like fire insurance; it is necessary to have even in years when losses do not occur, because you can't predict when they will."
howard_marks,risk_management,"The primary task in risk management is to assess the market's temperature: determining if investors are risk-averse or risk-tolerant, and thus whether the market is a safe or risky place."
howard_marks,risk_management,"The greatest investment risk stems from paying prices that are too high, and this risk is created by the collective actions of market participants."
howard_marks,risk_management,"When investors are sufficiently risk averse, they demand healthy compensation for accepting incremental risk, which makes the market a relatively safe place."
howard_marks,risk_management,The goal of risk management is to control downside risk sufficiently so that upside potential can be pursued without commensurate exposure to losses.
howard_marks,risk_management,"A superior form of risk management is achieving the same return as a benchmark while taking less risk, which is considered a greater accomplishment than achieving a higher return for the same risk."
howard_marks,risk_management,"To properly judge performance, one must assess both the return achieved and the amount of risk that was borne, not just the headline return figure."
howard_marks,risk_management,The ability to control risk is the key to achieving superior returns in bad times without stripping a portfolio of its potential to make money in good times.
howard_marks,risk_management,Effective risk management involves understanding that market psychology creates cycles; one should be prepared to take more risk when others are fearful and less when they are greedy.
howard_marks,risk_management,A primary goal of risk management is to apply skill ('alpha') to access a market's upside potential without taking on all of its commensurate downside risk.
howard_marks,risk_management,"A defensive risk management approach focuses on avoiding losers to produce good returns with minimal risk, which is one of two primary paths to outperformance."
howard_marks,risk_management,A useful risk framework involves a matrix that plots an investor's financial ability to bear risk against their psychological willingness to bear risk.
howard_marks,risk_management,"The four resulting risk postures are: 'capitalizing' (high ability/high willingness), 'defensive' (high ability/low willingness), 'protective' (low ability/low willingness), and 'naive' (low ability/high willingness)."
howard_marks,risk_management,"Understanding an investor's emotional response to risk, such as whether they would feel worse about a large loss or a missed gain, is a key part of the risk management process."
howard_marks,risk_management,"The main risk in investing is the possibility of permanent loss, but other significant risks include falling short of return requirements and missing opportunities (opportunity cost)."
howard_marks,risk_management,"A key challenge is balancing the two major risks: the risk of losing money and the risk of missing opportunities, as leaning too far to avoid one can make you a victim of the other."
howard_marks,risk_management,"In a low-return environment, investors face a conundrum where safe investments may be inadequate, but seeking higher returns through incremental risk could lead to even lower returns or permanent capital loss."
howard_marks,risk_management,"Investment risk resides most where it is least perceived, and vice versa; a perception of safety often brings on risk, while a perception of risk can lead to safety."
howard_marks,risk_management,"It is critical to distinguish between fundamental risk (the outlook for a business or asset) and investment risk, which is determined by the price paid relative to intrinsic value."
howard_marks,risk_management,"The riskiest thing in the world is the widespread belief that there’s no risk, as this belief abets the careless behavior that brings on financial crises."
howard_marks,risk_management,"A second-level thinker understands the 'perversity of risk': that a perception of safety brings on risk, and a perception of risk can lead to safety."
howard_marks,risk_management,"Estimating an asset's correlation with all other assets in a portfolio is many times harder than estimating its standalone risk, yet it is critical for understanding its impact on the portfolio."
howard_marks,risk_management,Holding only one type of 'safe' asset can make a portfolio under-diversified and vulnerable to a single shock.
howard_marks,risk_management,"Investors in securities, especially long-term bonds, are exposed to purchasing power risk; if inflation rises, future proceeds will buy less, leading investors to demand higher rates and thus causing lower prices."
howard_marks,risk_management,"Fixed income investors are directly exposed to interest rate risk, where higher rates cause lower bond prices."
howard_marks,risk_management,"Risk control is the number one priority at Oaktree, focusing on what could be lost if things get bad rather than just on potential gains."
howard_marks,risk_management,The key questions for risk control are: 'What will happen if events don’t go as planned? How much could I lose if things get bad? And how bad would things have to get?'
howard_marks,risk_management,"Intelligent risk-bearing is possible when the risk is understood, analyzable, diversifiable, and offers adequate compensation for being assumed."
howard_marks,risk_management,"True risk is not just a single number but a distribution of potential outcomes; as risk increases, the range of possible results widens and the potential for severe negative outcomes grows."
howard_marks,risk_management,"A proper visualization of risk shows that as 'risk' increases, not only does the expected return rise, but the range of possible outcomes becomes wider and the bad outcomes become worse."
howard_marks,risk_management,"Understanding the real implications of increased risk—a wider range of outcomes and a longer left-hand tail of undesirable results—should inform an investor's risk posture, potentially leading them to a more moderate position."
howard_marks,risk_management,"Risk assessment is a multi-dimensional, subjective process that cannot be reduced to a single number; it must account for scenarios, offsets, correlations, and domino effects."
howard_marks,risk_management,"Effective risk management is best performed by skilled and experienced investment professionals making subjective judgments, who must remain constantly aware of how much they don't know."
howard_marks,risk_management,"Quantitative models are poor at measuring investment risk at the extremes, but everything important in financial history happens at these extremes, outside of 'normal circumstances'."
howard_marks,risk_management,"The investment professionals directly involved in an investment are best equipped to assess its risks, not separate 'risk measurement officers' or outside experts."
howard_marks,signature_patterns,"When risk tolerance is widespread, investors fail to demand adequate compensation for risk, leading to risky deals being done that set the scene for subsequent losses."
howard_marks,signature_patterns,"After several years of a benign environment, a risky investment can easily pass for a safe one, as its susceptibility to loss has not been tested."
howard_marks,signature_patterns,"A signature communication style involves dedicating entire memos to dissecting a single fundamental investment concept, such as 'Risk', for Oaktree clients."
howard_marks,signature_patterns,"Marks uses custom-drawn graphs, like his modified capital market line, to better illustrate the true nature of investment concepts like the relationship between risk, expected return, and uncertainty."
howard_marks,signature_patterns,A core tenet is the rejection of the academic definition of risk as volatility in favor of a more practical definition centered on the potential for permanent capital loss.
howard_marks,signature_patterns,"The belief that unconventionality creates opportunity, as the fear of being different prevents many investors from pursuing superior results, leaving unorthodox investments mispriced."
howard_marks,signature_patterns,"In bull markets, after a period of strong performance, investors tend to forget the nature of risk and start believing that taking more risk is a reliable path to higher returns."
howard_marks,signature_patterns,"Investor psychology swings like a pendulum; when investors are not afraid of risk, they accept it without compensation, causing risk premiums to disappear until fear returns to the market."
howard_marks,signature_patterns,"Good times and rising markets encourage experimentation and erase skepticism, allowing Wall Street to successfully sell innovative and complex products that have not been tested by a bear market."
howard_marks,signature_patterns,Oaktree's investment process is guided by the foundational belief that risk control is the most important thing for achieving long-term success.
howard_marks,signature_patterns,"In response to what are perceived as carefree market conditions with low risk premiums, Oaktree's mantra becomes 'move forward, but with caution,' with an increased emphasis on caution."
howard_marks,signature_patterns,"When risk aversion is low and capital markets are undemanding, Oaktree shifts its balance to prioritize loss prevention over the pursuit of gain."
howard_marks,signature_patterns,"Oaktree's strategies, such as in high-yield bonds, are modeled on the principles of the life insurance industry: consciously bearing analyzed, diversified, and well-compensated risk."
howard_marks,signature_patterns,"Value is added for clients by bearing risk when well-compensated, and especially by taking on risks toward which other investors are extremely averse."
howard_marks,signature_patterns,"Oaktree's investment style is characterized by a focus on the long-term ultimate result of an investment, made possible by a capital structure of locked-up funds and long-term client relationships that allows them to ignore short-term volatility."
howard_marks,signature_patterns,"The firm's expertise is built on understanding how assets, including high-risk ones, behave in combination, allowing them to construct portfolios where risk is managed through low correlation rather than avoiding assets with high standalone risk."
howard_marks,signature_patterns,"The Oaktree philosophy is that superior long-term returns result from making a large number of well-reasoned investments, understanding that a subset will work out very well while some will be losers."
howard_marks,signature_patterns,"The firm's approach is to take calculated risks skillfully and intelligently, with emotion under control, in the pursuit of superior returns."
howard_marks,signature_patterns,"A key market pattern indicating high risk is when ultra-low interest rates cause a flood of money into riskier assets, leading investors to drop their caution and capital market standards to deteriorate."
howard_marks,signature_patterns,"When market conditions create a degree of risk for which there is no commensurate risk premium, Oaktree behaves accordingly by increasing its emphasis on caution."
howard_marks,signature_patterns,"Markets are governed by a pendulum-like swing between risk aversion and risk tolerance, which dictates the overall safety, prospective returns, and opportunity in the environment."
howard_marks,signature_patterns,A 'race to the bottom' is a recurring market phase where a widespread reduction in prudence among investors and capital providers leads to riskier behavior and deteriorating investment quality.
howard_marks,signature_patterns,Oaktree's signature performance pattern is delivering market-level returns in good times and providing significant outperformance with downside protection in bad times.
howard_marks,signature_patterns,"A key value-added skill is achieving benchmark-level returns with below-benchmark risk, which provides the foundation for strong performance over a full cycle."
howard_marks,signature_patterns,"A signature pattern is a market gripped by psychological excess, such as the widespread panic during the 2008 Global Financial Crisis, which creates opportunities for those willing to bear risk."
howard_marks,signature_patterns,"The key pattern to seek in an investment is asymmetry, where the probability distribution is skewed to have more upside potential than downside risk."
howard_marks,signature_patterns,Investment styles can be categorized into two fundamental approaches: a defensive style focused on 'avoiding losers' and an aggressive one focused on 'going for winners'.
howard_marks,signature_patterns,A key framework for assessing risk is a two-by-two matrix analyzing an investor's ability to bear risk (financial capacity) versus their willingness to bear risk (psychological attitude).
howard_marks,signature_patterns,"When faced with pressure to chase a late-stage bull market after a period of underperformance, the superior decision is often to remain conservative, as the risk of a bust outweighs the potential for further gains."
howard_marks,signature_patterns,"In response to a low-return environment, Oaktree developed a suite of credit strategies designed to target a 10% return, demonstrating a pattern of adapting to market conditions to meet client needs."
howard_marks,signature_patterns,"Oaktree's foundation was built on investing in assets others considered too risky, such as non-investment grade bonds and the debt of bankrupt companies, when they were out of favor and therefore cheap."
howard_marks,signature_patterns,"A core pattern is to be a second-level thinker who understands that what 'everyone knows' shapes the environment, leading to high prices when things are perceived as good and low prices when they are perceived as bad."
howard_marks,signature_patterns,"The investment process is based on being perceptive and contrary enough to see value where it isn't widely accepted, which often requires taking a lonely, unconventional stance."
howard_marks,signature_patterns,"Stocks often decline when the Fed indicates the economy is strong, due to second-level thinking that a stronger economy leads to higher interest rates, which in turn provides more competition for stocks from bonds or signals reduced stimulus."
howard_marks,signature_patterns,"Marks explains the concept of intelligent, diversified risk-taking through analogies, such as comparing buying high-yield bonds (knowing some will default) to life insurance companies insuring people (knowing all will die)."
howard_marks,signature_patterns,Marks developed a graphical representation of risk using bell-shaped probability distributions to show that higher risk assets have not only higher expected returns but also a wider range of possible outcomes and worse potential downsides.
howard_marks,signature_patterns,"Financial crises often exhibit 'domino effects' where trouble spreads through unexpected channels, as seen in the 1998 meltdown where emerging market issues affected U.S. stocks, high yield bonds, and private equity."
howard_marks,blind_spots_mistakes,"A common mistake is over-relying on quantitative risk models like 'Value at Risk,' which proved to understate risk during the financial crisis because their underlying assumptions were not harsh enough."
howard_marks,blind_spots_mistakes,"A common and dangerous mistake is misinterpreting the capital market line to mean that taking more risk guarantees higher returns, a belief that has led many to misery."
howard_marks,blind_spots_mistakes,"It is a mistake to equate risk with volatility, as volatility can be the same for an asset that appreciates significantly as for one that depreciates, making it a poor measure of actual risk."
howard_marks,blind_spots_mistakes,"A common mistake is for agents managing other people's money to prioritize career safety over maximizing returns, leading them to avoid unconventional but potentially rewarding investments."
howard_marks,blind_spots_mistakes,"Many investors mistakenly believe an asset that has fallen in price has become riskier, when the opposite may be true as the lower price can offer a greater margin of safety."
howard_marks,blind_spots_mistakes,"A common mistake is for investors to become comfortable with risk during bull markets, leading them to accept it without being properly compensated."
howard_marks,blind_spots_mistakes,"Investors are often seduced by complexity and financial innovation during good times, causing them to accept new products without understanding the downside risks that will be tested in a downturn."
howard_marks,blind_spots_mistakes,"Over-allocating to illiquid assets based on optimistic assumptions—such as gradual capital calls or the existence of a secondary market—is a significant error, as these assumptions often fail to hold up in a crisis."
howard_marks,blind_spots_mistakes,"Thinking risk control is easy is one of the greatest traps in investing, as excessive confidence can make investors do very risky things."
howard_marks,blind_spots_mistakes,"A common error is to apply risk control only sporadically when danger seems apparent, rather than constantly as a form of insurance against unpredictable events."
howard_marks,blind_spots_mistakes,"Over-relying on statistical models like 'Value at Risk' is a mistake, as they have been shown to understate risk in a crisis because their assumptions weren't harsh enough."
howard_marks,blind_spots_mistakes,"A common mistake is playing it too safe by putting too much emphasis on avoiding losses, which ultimately prevents one from achieving success."
howard_marks,blind_spots_mistakes,"While most people understand intellectually that risk is necessary, human nature makes it difficult for many to accept that a willingness to live with some losses is essential for investment success."
howard_marks,blind_spots_mistakes,"A common mistake is to apply risk control only sporadically when the future seems ominous, rather than constantly."
howard_marks,blind_spots_mistakes,"Thinking risk control is easy is a great trap, as excessive confidence that risk is under control can make investors do very risky things."
howard_marks,blind_spots_mistakes,"A common investor mistake is to focus only on the person who achieved the highest return, while failing to consider who did the best job of managing risk."
howard_marks,blind_spots_mistakes,"Many investors fail to appreciate that the advantage of inefficient markets is not just earning higher returns for a given risk, but also the ability to achieve a given return with less risk."
howard_marks,blind_spots_mistakes,"A common mistake is for investors to believe they possess 'alpha' or superior skill when they do not, leading them to expect outperformance that they cannot realistically achieve."
howard_marks,blind_spots_mistakes,"Relying too heavily on the Efficient Market Hypothesis is a blind spot, as it causes investors to miss opportunities created by real-world market inefficiencies driven by human psychology."
howard_marks,blind_spots_mistakes,A critical mistake is to be 'naive' by taking on a high level of risk when one's financial capacity to absorb potential losses is low.
howard_marks,blind_spots_mistakes,"A common mistake is underestimating risk and accepting too much of it, which can be fatal, especially at the wrong time."
howard_marks,blind_spots_mistakes,"A significant behavioral mistake is succumbing to FOMO, or the fear of missing out, which drives investors to jump on bandwagons and make imprudent decisions."
howard_marks,blind_spots_mistakes,A common mistake is for first-level thinkers to fail to distinguish between the fundamental quality of an asset and the investment risk determined by its price.
howard_marks,blind_spots_mistakes,"Most investors mistakenly believe that quality, as opposed to price, is the primary determinant of risk, leading them to overpay for high-quality assets."
howard_marks,blind_spots_mistakes,"Investors often fall for popular narratives and 'accepted wisdom,' such as 'home prices always go up,' which leads them to buy into bubbles and suffer terrible losses."
howard_marks,blind_spots_mistakes,"A key challenge is correctly identifying managers who truly possess alpha, as many who are believed to have it turn out not to, making it difficult to decide when to deviate into a riskier asset class."
howard_marks,blind_spots_mistakes,"A huge mistake is to bear risk unknowingly, a common error for those who buy popular and highly-esteemed securities that are perceived as having no downside."
howard_marks,blind_spots_mistakes,"Relying on models that work for 'normal circumstances' is a blind spot, as everything important in financial history tends to take place outside of two standard deviations."
howard_marks,notable_quotes,"Simply put, risk is low when risk aversion and risk consciousness are high, and high when they’re low."
howard_marks,notable_quotes,"Assembling a portfolio that incorporates risk control as well as the potential for gains is a great accomplishment. But it’s a hidden accomplishment most of the time, since risk only turns into loss occasionally . . . when the tide goes out."
howard_marks,notable_quotes,"Warren Buffett famously said, '. . . you only find out who’s swimming naked when the tide goes out.'"
howard_marks,notable_quotes,"As the old saying goes, “in times of crisis all correlations go to one” and everything collapses in unison."
howard_marks,notable_quotes,"But riskier investments absolutely cannot be counted on to deliver higher returns. Why not? It’s simple: if riskier investments reliably produced higher returns, they wouldn’t be riskier!"
howard_marks,notable_quotes,"The correct formulation is that in order to attract capital, riskier investments have to offer the prospect of higher returns, or higher promised returns, or higher expected returns. But there’s absolutely nothing to say those higher prospective returns have to materialize."
howard_marks,notable_quotes,"According to the academicians who developed Capital Market Theory, risk equals volatility, because volatility indicates the unreliability of an investment. I take great issue with this definition of risk."
howard_marks,notable_quotes,"I’ve never heard anyone at Oaktree – or anywhere else, for that matter – say, 'I won’t buy it, because its price might show big fluctuations,' or 'I won’t buy it, because it might have a down quarter.'"
howard_marks,notable_quotes,I’m sure 'risk' is – first and foremost – the likelihood of losing money.
howard_marks,notable_quotes,It’s hard to think of a given stock as riskier at $50 than it was shortly before at $80.
howard_marks,notable_quotes,"In crazy times, disciplined investors willingly accept the risk of not taking enough risk to keep up."
howard_marks,notable_quotes,Worldly wisdom teaches that it is better for reputation to fail conventionally than to succeed unconventionally . . .
howard_marks,notable_quotes,"Concern over this risk [of unconventionality] keeps many people from superior results, but it also creates opportunities in unorthodox investments for those who dare to be different."
howard_marks,notable_quotes,"if risky investments always produced high returns, they wouldn’t be risky."
howard_marks,notable_quotes,"The truth is, risk tolerance is antithetical to successful investing. When people aren’t afraid of risk, they’ll accept risk without being compensated for doing so . . . and risk compensation will disappear."
howard_marks,notable_quotes,"There are few things as risky as the widespread belief that there’s no risk, because it’s only when investors are suitably risk-averse that prospective returns will incorporate appropriate risk premiums."
howard_marks,notable_quotes,"Illiquidity is nothing but another source of risk, and it should be treated no differently."
howard_marks,notable_quotes,"But things that should happen often fail to happen. That’s why investors should view potential premium returns skeptically and limit the risk they bear, including illiquidity."
howard_marks,notable_quotes,It’s not supposed to be easy. Anyone who finds it easy is stupid.
howard_marks,notable_quotes,". . . the less prudence with which others conduct their affairs, the greater the prudence with which we should conduct our own affairs."
howard_marks,notable_quotes,In times of crisis all correlations go to one.
howard_marks,notable_quotes,Oaktree was built on the belief that risk control is 'the most important thing.'
howard_marks,notable_quotes,"For the last three years Oaktree’s mantra has been 'move forward, but with caution.'"
howard_marks,notable_quotes,"When you boil it all down, it’s the investor’s job to intelligently bear risk for profit. Doing it well is what separates the pros from the rest."
howard_marks,notable_quotes,We’ve said for years that risky assets can make for good investments if they’re cheap enough.
howard_marks,notable_quotes,It’s by bearing risk when we’re well paid to do so – and especially by taking risks toward which others are averse in the extreme – that we strive to add value for our clients.
howard_marks,notable_quotes,This is not risk aversion; it is risk intelligence.
howard_marks,notable_quotes,I don't think risk is synonymous with volatility.
howard_marks,notable_quotes,And by risk we mean the chance of losing our clients' money.
howard_marks,notable_quotes,"We do not think about volatility. With our capital in either locked-up funds or long-term relationships, we worry only about whether the ultimate result, perhaps years down the road, will be positive or negative, and by how much."
howard_marks,notable_quotes,"It's a concept, a notion, a worry . . . but not a number."
howard_marks,notable_quotes,Will an investment lose money? Will a pension fund fail to earn its actuarial assumption? Will an endowment be unable to cover its spending rate? ... These are the risks – the perils – that we think matter.
howard_marks,notable_quotes,Not being willing to take risks is an extremely risky strategy.
howard_marks,notable_quotes,You miss 100% of the shots you don’t take.
howard_marks,notable_quotes,You have to give yourself a chance to fail.
howard_marks,notable_quotes,...not having any losers isn’t a useful goal. The only sure way to achieve that is by not taking any risk. But … risk avoidance is likely to result in return avoidance.
howard_marks,notable_quotes,"You shouldn’t expect to make money without bearing risk, but you shouldn’t expect to make money just for taking risk."
howard_marks,notable_quotes,"... the less prudence with which others conduct their affairs, the greater the prudence with which we should conduct our own affairs."
howard_marks,notable_quotes,"For the last four years Oaktree’s mantra has been 'move forward, but with caution.'"
howard_marks,notable_quotes,"Where does investment risk come from? Not, in my view, primarily from companies, securities – pieces of paper – or institutions such as exchanges. No, in my view the greatest risk comes from prices that are too high relative to fundamentals."
howard_marks,notable_quotes,It’s one of my first principles that we never know where we’re going – given the unreliability of macro forecasting – but we ought to know where we are.
howard_marks,notable_quotes,". . . the less the prudence with which others conduct their affairs, the greater the prudence with which we should conduct our own affairs."
howard_marks,notable_quotes,"Over the last 2-3 years, my motto for Oaktree has been consistent: 'move forward, but with caution.'"
howard_marks,notable_quotes,"It’s not a matter of finding winners, but of building a portfolio where upside potential is accompanied by downside protection – no mean feat."
howard_marks,notable_quotes,"When I wrote the memo “Risk” in February, I thought I had hit on something when I observed that risk is not measurable even after the fact."
howard_marks,notable_quotes,"An inefficient market can also offer the ability to achieve the same return as the benchmark while taking less risk, and I think this is a great accomplishment."
howard_marks,notable_quotes,"In theory, there is no difference between theory and practice. In practice, there is."
howard_marks,notable_quotes,I firmly believe there are times when the markets are overpriced and times when they’re underpriced.
howard_marks,notable_quotes,Excessive risk aversion causes the risk/return line to steepen . . . and perhaps even to curve upward (rendering the compensation for making investments at the risky end of the spectrum disproportionately generous).
howard_marks,notable_quotes,the key characteristic of superior investing is asymmetry – having more upside than downside.
howard_marks,notable_quotes,"Investors with alpha can go into a market and, by applying their skill, access the upside potential offered in that market without taking on all the downside risk."
howard_marks,notable_quotes,What could be more foolish than taking risk that entails potential consequences you might not be able to survive?
howard_marks,notable_quotes,...the risk of continuing to underperform from such an elevated market level paled relative to the risk of participating in a bust after having missed the boom.
howard_marks,notable_quotes,The consensus among board members was that they would feel worse about adopting an aggressive strategy and experiencing a market collapse than they would about being conservative and missing out on strong gains.
howard_marks,notable_quotes,Investors face not one but two major risks: the risk of losing money and the risk of missing opportunities. Either can be eliminated but not both.
howard_marks,notable_quotes,No one ever went bankrupt because of an excess of risk consciousness.
howard_marks,notable_quotes,Taking too little risk can cause you to underperform your peers – but that beats the heck out of the consequences of taking too much risk at the wrong time.
howard_marks,notable_quotes,"The possibility of permanent loss may be the main risk in investing, but it’s not the only risk."
howard_marks,notable_quotes,"Large amounts of money (and by that I mean unusual returns, or unusual risk-adjusted returns) aren’t made by buying what everybody likes. They’re made by buying what everybody underestimates."
howard_marks,notable_quotes,"I’m firmly convinced that investment risk resides most where it is least perceived, and vice versa."
howard_marks,notable_quotes,"High-quality assets can be risky, and low-quality assets can be safe. It’s just a matter of the price paid for them."
howard_marks,notable_quotes,The riskiest thing in the world is the widespread belief that there’s no risk.
howard_marks,notable_quotes,"“I wouldn’t buy that at any price – everyone knows it’s too risky.” That’s something I’ve heard a lot in my life, and it has given rise to the best investment opportunities I’ve participated in."
howard_marks,notable_quotes,"As an asset declines in price, making people view it as riskier, it becomes less risky (all else being equal)."
howard_marks,notable_quotes,"As an asset appreciates, causing people to think more highly of it, it becomes riskier."
howard_marks,notable_quotes,Higher interest rates mean lower bond prices – that relationship is absolute.
howard_marks,notable_quotes,"for Oaktree, risk control isn’t everything; it is the only thing."
howard_marks,notable_quotes,Risk avoidance usually equates to return avoidance.
howard_marks,notable_quotes,How can you buy high yield bonds when you know some of the issuers are going to default? . . . How can life insurance companies insure people’s lives when they know they’re all going to die?
howard_marks,notable_quotes,What will happen if events don’t go as planned? How much could I lose if things get bad? And how bad would things have to get?
howard_marks,notable_quotes,"As we move from left to right on the graph, not only does the expected return increase, but the range of possible outcomes becomes wider and the bad outcomes become worse. That’s risk!"
howard_marks,notable_quotes,I hope this way of presenting risk will be considered a lasting contribution to the investment industry when I’m gone.
howard_marks,notable_quotes,"In reality, markets are not efficient in the academic sense of always being 'right.'"
howard_marks,notable_quotes,The most important decision in portfolio management or asset allocation [is] to get your portfolio to the position on the risk/return continuum that’s right for you.
howard_marks,notable_quotes,"There’s no right answer. No one number can tell you how much risk an investor took, or how much risk a prospective investment entails."
howard_marks,notable_quotes,In times of panic... all correlations go to one.
howard_marks,notable_quotes,...everything important in financial history takes place outside of two standard deviations.
howard_marks,notable_quotes,"Bearing risk unknowingly can be a huge mistake, but it’s what those who buy the securities that are all the rage and most highly esteemed at a particular point in time – to which 'nothing bad can possibly happen' – repeatedly do."
